customerid,churn_score,risk_level,recency_days,frequency,monetary,avg_order_value,return_count,customer_age_months
15957,35,Medium Risk - Monitor,31,1,428.89,10.21166667,0,1
15958,35,Medium Risk - Monitor,73,1,104.35,14.90714286,0,2.4
16887,35,Medium Risk - Monitor,34,1,192.33,5.3425,0,1.1
14666,35,Medium Risk - Monitor,23,1,195.25,13.94642857,0,0.8
15975,35,Medium Risk - Monitor,83,1,371.01,15.45875,0,2.8
17911,35,Medium Risk - Monitor,8,1,366.23,9.390512821,0,0.3
14801,35,Medium Risk - Monitor,60,1,189.34,3.321754386,0,2
16895,35,Medium Risk - Monitor,64,1,202.27,3.262419355,0,2.1
15986,35,Medium Risk - Monitor,29,1,168.12,12.00857143,0,1
15988,35,Medium Risk - Monitor,18,1,156.78,6.03,0,0.6
15992,35,Medium Risk - Monitor,3,1,41.99,13.99666667,0,0.1
13518,35,Medium Risk - Monitor,85,1,627.16,17.42111111,0,2.8
15994,35,Medium Risk - Monitor,54,1,414.27,12.9459375,0,1.8
18181,35,Medium Risk - Monitor,23,1,366.85,8.947560976,0,0.8
14357,35,Medium Risk - Monitor,42,1,225.12,5.628,0,1.4
13504,35,Medium Risk - Monitor,63,1,295.93,13.45136364,0,2.1
16903,35,Medium Risk - Monitor,28,1,363.2,6.485714286,0,0.9
16017,35,Medium Risk - Monitor,46,1,211.88,6.62125,0,1.5
13503,35,Medium Risk - Monitor,70,1,216.85,12.75588235,0,2.3
16024,35,Medium Risk - Monitor,11,1,251.03,3.984603175,0,0.4
16025,35,Medium Risk - Monitor,29,1,439.66,15.70214286,0,1
16026,35,Medium Risk - Monitor,42,1,236.09,7.3778125,0,1.4
16914,35,Medium Risk - Monitor,35,1,183.76,6.125333333,0,1.2
14349,35,Medium Risk - Monitor,9,1,133.5,4.306451613,0,0.3
17914,35,Medium Risk - Monitor,3,1,329.36,4.391466667,0,0.1
13127,35,Medium Risk - Monitor,77,1,259.17,17.278,0,2.6
12538,35,Medium Risk - Monitor,28,1,363.95,17.33095238,0,0.9
16921,35,Medium Risk - Monitor,60,1,154.18,2.803272727,0,2
15335,35,Medium Risk - Monitor,53,1,170.22,4.863428571,0,1.8
12659,35,Medium Risk - Monitor,29,1,91.68,18.336,0,1
14345,35,Medium Risk - Monitor,38,1,108.98,18.16333333,0,1.3
16052,35,Medium Risk - Monitor,53,1,362.06,10.64882353,0,1.8
12442,35,Medium Risk - Monitor,2,1,172.06,14.33833333,0,0.1
14652,35,Medium Risk - Monitor,76,1,114.18,3.937241379,0,2.5
16056,35,Medium Risk - Monitor,44,1,650.75,9.859848485,0,1.5
12824,35,Medium Risk - Monitor,59,1,397.12,15.8848,0,2
18126,35,Medium Risk - Monitor,60,1,200.92,3.863846154,0,2
14300,35,Medium Risk - Monitor,18,1,43.2,14.4,0,0.6
16932,35,Medium Risk - Monitor,52,1,150.23,3.129791667,0,1.7
16071,35,Medium Risk - Monitor,44,1,326.24,15.5352381,0,1.5
15343,35,Medium Risk - Monitor,86,1,364.5,17.35714286,0,2.9
16936,35,Medium Risk - Monitor,25,1,261.9,4.676785714,0,0.8
17767,35,Medium Risk - Monitor,14,1,271.2,12.91428571,0,0.5
14799,35,Medium Risk - Monitor,50,1,157.7,12.13076923,0,1.7
17458,35,Medium Risk - Monitor,14,1,316.5,5.861111111,0,0.5
12658,35,Medium Risk - Monitor,18,1,686.05,19.05694444,0,0.6
18216,35,Medium Risk - Monitor,30,1,481.75,18.52884615,0,1
14968,35,Medium Risk - Monitor,29,1,147.59,3.988918919,0,1
14966,35,Medium Risk - Monitor,14,1,183.02,5.083888889,0,0.5
15348,35,Medium Risk - Monitor,71,1,158.04,17.56,0,2.4
17475,35,Medium Risk - Monitor,78,1,194.37,13.88357143,0,2.6
16959,35,Medium Risk - Monitor,86,1,117.35,16.76428571,0,2.9
16104,35,Medium Risk - Monitor,61,1,298.21,10.65035714,0,2
12812,35,Medium Risk - Monitor,44,1,229.64,15.30933333,0,1.5
16106,35,Medium Risk - Monitor,65,1,108.38,18.06333333,0,2.2
13483,35,Medium Risk - Monitor,65,1,140.34,14.034,0,2.2
12398,35,Medium Risk - Monitor,45,1,1635.66,19.24305882,0,1.5
14219,35,Medium Risk - Monitor,3,1,89.94,12.84857143,0,0.1
14218,35,Medium Risk - Monitor,42,1,169.48,14.12333333,0,1.4
13095,35,Medium Risk - Monitor,70,1,74.4,12.4,0,2.3
15153,35,Medium Risk - Monitor,30,1,329.25,14.96590909,0,1
16123,35,Medium Risk - Monitor,51,1,307.78,19.23625,0,1.7
17498,35,Medium Risk - Monitor,75,1,272.22,16.01294118,0,2.5
14204,35,Medium Risk - Monitor,1,1,150.61,3.861794872,0,0
16127,35,Medium Risk - Monitor,38,1,656.25,16.40625,0,1.3
16978,35,Medium Risk - Monitor,77,1,344.33,8.828974359,0,2.6
14954,35,Medium Risk - Monitor,11,1,294.85,3.829220779,0,0.4
16982,35,Medium Risk - Monitor,60,1,384.06,17.45727273,0,2
15148,35,Medium Risk - Monitor,10,1,301.29,15.0645,0,0.3
16988,35,Medium Risk - Monitor,4,1,126.12,18.01714286,0,0.1
13464,35,Medium Risk - Monitor,57,1,674.68,16.45560976,0,1.9
15450,35,Medium Risk - Monitor,29,1,429.84,14.328,0,1
15556,35,Medium Risk - Monitor,23,1,279.77,9.02483871,0,0.8
14184,35,Medium Risk - Monitor,66,1,452.89,18.87041667,0,2.2
15175,35,Medium Risk - Monitor,71,1,224.14,9.745217391,0,2.4
17011,35,Medium Risk - Monitor,29,1,270.9,18.06,0,1
14174,35,Medium Risk - Monitor,32,1,134.46,5.171538462,0,1.1
17022,35,Medium Risk - Monitor,30,1,71,10.14285714,0,1
13067,35,Medium Risk - Monitor,81,1,115.46,7.697333333,0,2.7
15142,35,Medium Risk - Monitor,45,1,498.74,19.18230769,0,1.5
17936,35,Medium Risk - Monitor,4,1,380.13,5.279583333,0,0.1
17030,35,Medium Risk - Monitor,63,1,146.87,13.35181818,0,2.1
17510,35,Medium Risk - Monitor,24,1,308.48,15.424,0,0.8
17038,35,Medium Risk - Monitor,29,1,112.4,5.109090909,0,1
14158,35,Medium Risk - Monitor,39,1,507.66,12.38195122,0,1.3
16179,35,Medium Risk - Monitor,60,1,215.83,19.62090909,0,2
13449,35,Medium Risk - Monitor,23,1,291.88,15.36210526,0,0.8
17839,35,Medium Risk - Monitor,41,1,318.15,6.118269231,0,1.4
14953,35,Medium Risk - Monitor,24,1,285.67,5.290185185,0,0.8
14139,35,Medium Risk - Monitor,45,1,415.82,15.99307692,0,1.5
16204,35,Medium Risk - Monitor,22,1,384.18,7.6836,0,0.7
17520,35,Medium Risk - Monitor,53,1,546.81,18.227,0,1.8
16215,35,Medium Risk - Monitor,80,1,242.35,17.31071429,0,2.7
15185,35,Medium Risk - Monitor,69,1,310.62,14.79142857,0,2.3
18067,35,Medium Risk - Monitor,39,1,396.33,10.71162162,0,1.3
13436,35,Medium Risk - Monitor,1,1,196.89,16.4075,0,0
17052,35,Medium Risk - Monitor,27,1,399.09,4.808313253,0,0.9
15610,35,Medium Risk - Monitor,51,1,112.46,18.74333333,0,1.7
12650,35,Medium Risk - Monitor,2,1,314.44,15.722,0,0.1
14641,35,Medium Risk - Monitor,21,1,110.46,15.78,0,0.7
12531,35,Medium Risk - Monitor,14,1,125.22,7.365882353,0,0.5
14951,35,Medium Risk - Monitor,78,1,311.69,15.5845,0,2.6
17947,35,Medium Risk - Monitor,36,1,176.68,19.63111111,0,1.2
13428,35,Medium Risk - Monitor,9,1,201.78,2.841971831,0,0.3
14923,35,Medium Risk - Monitor,50,1,749.1,17.025,0,1.7
15604,35,Medium Risk - Monitor,51,1,216.39,12.72882353,0,1.7
14098,35,Medium Risk - Monitor,36,1,147.35,7.016666667,0,1.2
17538,35,Medium Risk - Monitor,25,1,98.42,10.93555556,0,0.8
14093,35,Medium Risk - Monitor,11,1,433.86,4.3386,0,0.4
15463,35,Medium Risk - Monitor,28,1,126.14,18.02,0,0.9
14089,35,Medium Risk - Monitor,56,1,158.75,12.21153846,0,1.9
14080,35,Medium Risk - Monitor,32,1,45.6,11.4,0,1.1
17831,35,Medium Risk - Monitor,32,1,35.4,17.7,0,1.1
18249,35,Medium Risk - Monitor,16,1,95.34,11.9175,0,0.5
14054,35,Medium Risk - Monitor,64,1,92.46,15.41,0,2.1
15115,35,Medium Risk - Monitor,17,1,340.11,16.19571429,0,0.6
14598,35,Medium Risk - Monitor,43,1,221.97,4.4394,0,1.4
15099,35,Medium Risk - Monitor,83,1,410.48,17.84695652,0,2.8
14052,35,Medium Risk - Monitor,19,1,225.36,4.024285714,0,0.6
13419,35,Medium Risk - Monitor,63,1,221.06,13.81625,0,2.1
12966,35,Medium Risk - Monitor,9,1,160.18,16.018,0,0.3
12965,35,Medium Risk - Monitor,88,1,769.81,7.12787037,0,2.9
15466,35,Medium Risk - Monitor,84,1,334.53,5.868947368,0,2.8
17111,35,Medium Risk - Monitor,46,1,231.61,7.986551724,0,1.5
16318,35,Medium Risk - Monitor,34,1,328.15,17.27105263,0,1.1
17561,35,Medium Risk - Monitor,18,1,165.12,3.669333333,0,0.6
17832,35,Medium Risk - Monitor,49,1,155.37,2.54704918,0,1.6
13372,35,Medium Risk - Monitor,89,1,378.64,16.4626087,0,3
17957,35,Medium Risk - Monitor,65,1,111.68,3.602580645,0,2.2
16337,35,Medium Risk - Monitor,36,1,151.05,15.105,0,1.2
14027,35,Medium Risk - Monitor,60,1,104.82,17.47,0,2
12953,35,Medium Risk - Monitor,9,1,329.85,19.40294118,0,0.3
15097,35,Medium Risk - Monitor,3,1,248.08,9.9232,0,0.1
15096,35,Medium Risk - Monitor,42,1,219.39,19.94454545,0,1.4
16345,35,Medium Risk - Monitor,43,1,565.46,15.2827027,0,1.4
14014,35,Medium Risk - Monitor,76,1,505.18,12.95333333,0,2.5
17785,35,Medium Risk - Monitor,52,1,131.94,10.14923077,0,1.7
15539,35,Medium Risk - Monitor,6,1,538.46,13.13317073,0,0.2
12638,35,Medium Risk - Monitor,32,1,671.69,17.22282051,0,1.1
17125,35,Medium Risk - Monitor,49,1,230.5,6.585714286,0,1.6
15471,35,Medium Risk - Monitor,1,1,454.48,6.225753425,0,0
16366,35,Medium Risk - Monitor,18,1,327.3,18.18333333,0,0.6
13356,35,Medium Risk - Monitor,79,1,768.24,18.29142857,0,2.6
12519,35,Medium Risk - Monitor,63,1,330.84,19.46117647,0,2.1
13354,35,Medium Risk - Monitor,70,1,743.53,14.57901961,0,2.3
14756,35,Medium Risk - Monitor,14,1,738.96,19.44631579,0,0.5
13992,35,Medium Risk - Monitor,29,1,76.8,15.36,0,1
13349,35,Medium Risk - Monitor,10,1,247.32,15.4575,0,0.3
15475,35,Medium Risk - Monitor,76,1,454.11,15.65896552,0,2.5
17148,35,Medium Risk - Monitor,51,1,124.88,13.87555556,0,1.7
17600,35,Medium Risk - Monitor,17,1,161.67,12.43615385,0,0.6
12618,35,Medium Risk - Monitor,21,1,177.31,16.11909091,0,0.7
13980,35,Medium Risk - Monitor,59,1,200.14,18.19454545,0,2
16404,35,Medium Risk - Monitor,69,1,443.05,19.26304348,0,2.3
17153,35,Medium Risk - Monitor,23,1,213.78,15.27,0,0.8
16406,35,Medium Risk - Monitor,18,1,154.35,2.616101695,0,0.6
16412,35,Medium Risk - Monitor,53,1,135.99,4.533,0,1.8
16413,35,Medium Risk - Monitor,56,1,262.2,8.458064516,0,1.9
16415,35,Medium Risk - Monitor,43,1,200.27,4.26106383,0,1.4
12617,35,Medium Risk - Monitor,28,1,352.98,8.609268293,0,0.9
16423,35,Medium Risk - Monitor,24,1,346.12,19.22888889,0,0.8
17154,35,Medium Risk - Monitor,74,1,329.34,14.31913043,0,2.5
13979,35,Medium Risk - Monitor,72,1,869.87,16.1087037,0,2.4
13348,35,Medium Risk - Monitor,63,1,233.76,16.69714286,0,2.1
13974,35,Medium Risk - Monitor,48,1,413.59,14.77107143,0,1.6
12611,35,Medium Risk - Monitor,51,1,1193.32,18.35876923,0,1.7
16433,35,Medium Risk - Monitor,27,1,184.26,10.83882353,0,0.9
16445,35,Medium Risk - Monitor,33,1,230.51,3.658888889,0,1.1
12938,35,Medium Risk - Monitor,25,1,114.14,12.68222222,0,0.8
13336,35,Medium Risk - Monitor,76,1,795.12,15.59058824,0,2.5
13332,35,Medium Risk - Monitor,13,1,350.9,16.70952381,0,0.4
14753,35,Medium Risk - Monitor,86,1,563.15,18.77166667,0,2.9
16451,35,Medium Risk - Monitor,87,1,266.97,19.06928571,0,2.9
12391,35,Medium Risk - Monitor,21,1,439.66,4.727526882,0,0.7
13947,35,Medium Risk - Monitor,64,1,90.6,18.12,0,2.1
13938,35,Medium Risk - Monitor,34,1,71.66,10.23714286,0,1.1
15243,35,Medium Risk - Monitor,73,1,316.68,14.39454545,0,2.4
14881,35,Medium Risk - Monitor,19,1,255.4,15.02352941,0,0.6
13322,35,Medium Risk - Monitor,16,1,199.48,7.9792,0,0.5
17791,35,Medium Risk - Monitor,29,1,106.1,10.61,0,1
16480,35,Medium Risk - Monitor,75,1,769.29,14.51490566,0,2.5
16482,35,Medium Risk - Monitor,15,1,220.62,12.25666667,0,0.5
18082,35,Medium Risk - Monitor,25,1,680.84,9.726285714,0,0.8
17201,35,Medium Risk - Monitor,53,1,289.78,7.625789474,0,1.8
16485,35,Medium Risk - Monitor,76,1,363.65,8.658333333,0,2.5
16491,35,Medium Risk - Monitor,46,1,731.5,18.75641026,0,1.5
13927,35,Medium Risk - Monitor,74,1,348.99,16.61857143,0,2.5
12602,35,Medium Risk - Monitor,58,1,153.12,12.76,0,1.9
15540,35,Medium Risk - Monitor,10,1,213.3,14.22,0,0.3
17977,35,Medium Risk - Monitor,28,1,288.14,13.72095238,0,0.9
16504,35,Medium Risk - Monitor,24,1,465.88,5.613012048,0,0.8
17614,35,Medium Risk - Monitor,56,1,386.32,3.942040816,0,1.9
13923,35,Medium Risk - Monitor,53,1,351.13,17.5565,0,1.8
16516,35,Medium Risk - Monitor,29,1,101.7,16.95,0,1
17836,35,Medium Risk - Monitor,46,1,110.21,4.592083333,0,1.5
15592,35,Medium Risk - Monitor,46,1,388.58,16.19083333,0,1.5
17219,35,Medium Risk - Monitor,31,1,114.23,4.5692,0,1
16527,35,Medium Risk - Monitor,80,1,228.06,16.29,0,2.7
16528,35,Medium Risk - Monitor,3,1,244.41,14.37705882,0,0.1
13897,35,Medium Risk - Monitor,49,1,311.16,18.30352941,0,1.6
17222,35,Medium Risk - Monitor,64,1,328.65,12.17222222,0,2.1
16535,35,Medium Risk - Monitor,4,1,593.75,19.15322581,0,0.1
12923,35,Medium Risk - Monitor,63,1,172.82,6.172142857,0,2.1
17623,35,Medium Risk - Monitor,32,1,527.05,15.97121212,0,1.1
13886,35,Medium Risk - Monitor,70,1,243.56,15.2225,0,2.3
17628,35,Medium Risk - Monitor,80,1,75.75,15.15,0,2.7
12367,35,Medium Risk - Monitor,3,1,168.9,15.35454545,0,0.1
15255,35,Medium Risk - Monitor,66,1,890.85,18.95425532,0,2.2
17233,35,Medium Risk - Monitor,34,1,190.88,7.6352,0,1.1
13278,35,Medium Risk - Monitor,40,1,542.73,11.79847826,0,1.3
12920,35,Medium Risk - Monitor,16,1,162.78,6.028888889,0,0.5
13876,35,Medium Risk - Monitor,63,1,122.7,17.52857143,0,2.1
15637,35,Medium Risk - Monitor,52,1,223.36,14.89066667,0,1.7
14675,35,Medium Risk - Monitor,15,1,596.36,6.148041237,0,0.5
17247,35,Medium Risk - Monitor,14,1,280.09,5.186851852,0,0.5
14725,35,Medium Risk - Monitor,24,1,655.58,13.94851064,0,0.8
16574,35,Medium Risk - Monitor,70,1,451.44,16.12285714,0,2.3
17793,35,Medium Risk - Monitor,24,1,300.34,5.775769231,0,0.8
17647,35,Medium Risk - Monitor,64,1,133.06,19.00857143,0,2.1
13858,35,Medium Risk - Monitor,56,1,216.17,19.65181818,0,1.9
17253,35,Medium Risk - Monitor,17,1,178.26,9.903333333,0,0.6
18088,35,Medium Risk - Monitor,60,1,166.03,4.487297297,0,2
14830,35,Medium Risk - Monitor,52,1,188.88,4.843076923,0,1.7
15504,35,Medium Risk - Monitor,80,1,52.83,4.063846154,0,2.7
16594,35,Medium Risk - Monitor,74,1,181.09,3.416792453,0,2.5
16595,35,Medium Risk - Monitor,60,1,360.16,4.237176471,0,2
16597,35,Medium Risk - Monitor,3,1,90.04,12.86285714,0,0.1
15417,35,Medium Risk - Monitor,84,1,508.8,18.17142857,0,2.8
16601,35,Medium Risk - Monitor,40,1,242.7,8.09,0,1.3
12893,35,Medium Risk - Monitor,30,1,176.55,5.69516129,0,1
15419,35,Medium Risk - Monitor,24,1,135.86,16.9825,0,0.8
13844,35,Medium Risk - Monitor,10,1,361.62,18.081,0,0.3
12390,35,Medium Risk - Monitor,79,1,549.84,17.1825,0,2.6
13828,35,Medium Risk - Monitor,21,1,209.49,13.966,0,0.7
17274,35,Medium Risk - Monitor,34,1,107.82,4.3128,0,1.1
18104,35,Medium Risk - Monitor,36,1,754.64,19.85894737,0,1.2
13259,35,Medium Risk - Monitor,61,1,283.18,3.496049383,0,2
13801,35,Medium Risk - Monitor,66,1,324.8,14.12173913,0,2.2
16627,35,Medium Risk - Monitor,78,1,322.8,16.14,0,2.6
18105,35,Medium Risk - Monitor,37,1,113.48,6.304444444,0,1.2
17286,35,Medium Risk - Monitor,21,1,151.37,3.440227273,0,0.7
13790,35,Medium Risk - Monitor,3,1,348.8,7.751111111,0,0.1
13774,35,Medium Risk - Monitor,81,1,345,15.68181818,0,2.7
13256,35,Medium Risk - Monitor,13,1,0,0.00E+00,0,0.4
17297,35,Medium Risk - Monitor,16,1,128.18,2.615918367,0,0.5
15264,35,Medium Risk - Monitor,63,1,393.74,17.11913043,0,2.1
17301,35,Medium Risk - Monitor,20,1,163.24,2.766779661,0,0.7
