customerid,lifetime_value,total_orders,customer_life_days,customer_percentile,revenue_contribution_pct,segment
14507,1367.88,7,252,29.71,82.64,Mid 30%
13813,1366.86,5,95,29.74,82.66,Mid 30%
14897,1366.38,4,289,29.76,82.68,Mid 30%
13396,1360.99,4,297,29.78,82.69,Mid 30%
16726,1358.74,5,335,29.81,82.71,Mid 30%
17054,1356.33,6,216,29.83,82.72,Mid 30%
14859,1353.74,5,191,29.85,82.74,Mid 30%
15116,1352.75,4,187,29.88,82.75,Mid 30%
16079,1352,3,23,29.9,82.77,Mid 30%
16493,1351.63,6,257,29.92,82.78,Mid 30%
12770,1351.45,1,0,29.94,82.8,Mid 30%
15411,1348.93,5,156,29.97,82.81,Mid 30%
16669,1348.88,4,54,29.99,82.83,Mid 30%
12646,1346.97,2,44,30.01,82.84,Mid 30%
14154,1345.62,2,0,30.04,82.86,Mid 30%
15398,1345.53,3,62,30.06,82.87,Mid 30%
12463,1344.78,7,195,30.08,82.89,Mid 30%
16317,1341.65,3,177,30.11,82.9,Mid 30%
13743,1341.6,8,256,30.13,82.92,Mid 30%
18177,1340.87,7,224,30.15,82.93,Mid 30%
16045,1340.7,4,170,30.18,82.95,Mid 30%
13501,1340.32,2,45,30.2,82.96,Mid 30%
15734,1339.45,2,85,30.22,82.98,Mid 30%
12620,1339.41,3,189,30.24,82.99,Mid 30%
15059,1337.72,11,293,30.27,83.01,Mid 30%
17372,1337.18,8,321,30.29,83.02,Mid 30%
12919,1335.19,8,161,30.31,83.04,Mid 30%
14064,1334.34,7,245,30.34,83.05,Mid 30%
15680,1333.68,3,356,30.36,83.07,Mid 30%
17932,1331.57,3,182,30.38,83.08,Mid 30%
12676,1331.39,6,286,30.41,83.1,Mid 30%
16295,1328.55,4,54,30.43,83.11,Mid 30%
13232,1328.35,7,230,30.45,83.13,Mid 30%
15146,1327.16,3,126,30.47,83.14,Mid 30%
17633,1324.84,6,327,30.5,83.16,Mid 30%
17095,1324.16,6,312,30.52,83.17,Mid 30%
16110,1320.95,3,266,30.54,83.19,Mid 30%
14591,1320.21,4,197,30.57,83.2,Mid 30%
14794,1319.91,9,331,30.59,83.22,Mid 30%
16083,1317.62,2,259,30.61,83.23,Mid 30%
12526,1316.66,3,93,30.64,83.25,Mid 30%
12854,1316.25,5,240,30.66,83.26,Mid 30%
14921,1316.07,2,171,30.68,83.28,Mid 30%
12576,1315.83,6,268,30.71,83.29,Mid 30%
14511,1314.81,6,122,30.73,83.31,Mid 30%
14738,1314.45,9,276,30.75,83.34,Mid 30%
14973,1314.45,3,118,30.77,83.34,Mid 30%
16040,1313.55,3,203,30.8,83.35,Mid 30%
12364,1313.1,4,104,30.82,83.37,Mid 30%
17004,1312.14,2,46,30.84,83.38,Mid 30%
12516,1312.06,2,102,30.87,83.4,Mid 30%
14477,1309.6,5,277,30.89,83.41,Mid 30%
16120,1309.14,5,0,30.91,83.43,Mid 30%
14047,1308.61,7,364,30.94,83.44,Mid 30%
13328,1308.48,1,0,30.96,83.45,Mid 30%
14297,1305.33,6,257,30.98,83.47,Mid 30%
12507,1304.81,4,164,31.01,83.48,Mid 30%
17919,1304.04,1,0,31.03,83.5,Mid 30%
15813,1303.91,2,31,31.05,83.51,Mid 30%
16370,1301.91,4,142,31.07,83.53,Mid 30%
15108,1300.25,5,85,31.1,83.54,Mid 30%
13168,1299.59,5,281,31.12,83.56,Mid 30%
16464,1298.66,3,122,31.14,83.59,Mid 30%
12488,1298.66,3,65,31.17,83.59,Mid 30%
12372,1298.04,3,224,31.19,83.6,Mid 30%
15602,1297.87,15,359,31.21,83.62,Mid 30%
17961,1296.44,39,350,31.24,83.63,Mid 30%
16929,1295.39,7,151,31.26,83.64,Mid 30%
16224,1295.3,4,192,31.28,83.66,Mid 30%
15621,1293.03,6,17,31.3,83.67,Mid 30%
16744,1291.91,7,161,31.33,83.69,Mid 30%
16101,1290.7,3,61,31.35,83.7,Mid 30%
14856,1290.53,3,20,31.37,83.72,Mid 30%
15171,1289.5,2,6,31.4,83.73,Mid 30%
15136,1286.7,5,93,31.42,83.75,Mid 30%
16949,1286.27,7,312,31.44,83.76,Mid 30%
17802,1285.04,4,290,31.47,83.78,Mid 30%
17350,1281.32,5,42,31.49,83.79,Mid 30%
13538,1280.85,7,272,31.51,83.8,Mid 30%
15494,1280.58,2,99,31.54,83.82,Mid 30%
16951,1277.75,4,180,31.56,83.83,Mid 30%
16692,1276,2,32,31.58,83.85,Mid 30%
12394,1272.48,2,153,31.6,83.86,Mid 30%
13878,1271.57,1,0,31.63,83.88,Mid 30%
16899,1271.06,6,352,31.65,83.89,Mid 30%
12630,1270.88,2,34,31.67,83.9,Mid 30%
13492,1269.84,3,78,31.7,83.92,Mid 30%
14898,1269.31,8,347,31.72,83.93,Mid 30%
13431,1269.1,2,21,31.74,83.95,Mid 30%
14916,1268.98,5,253,31.77,83.96,Mid 30%
15199,1268.7,4,249,31.79,83.98,Mid 30%
16660,1267.65,5,303,31.81,83.99,Mid 30%
17037,1267.32,2,9,31.83,84,Mid 30%
17158,1266.97,3,328,31.86,84.02,Mid 30%
14105,1266.23,2,153,31.88,84.03,Mid 30%
13989,1266.08,2,173,31.9,84.05,Mid 30%
16842,1264.19,4,238,31.93,84.06,Mid 30%
15497,1262.2,3,302,31.95,84.08,Mid 30%
16688,1260.86,4,59,31.97,84.09,Mid 30%
17388,1259.56,4,209,32,84.1,Mid 30%
15009,1259.43,3,12,32.02,84.12,Mid 30%
14669,1259.24,3,90,32.04,84.13,Mid 30%
17019,1258.08,4,357,32.07,84.15,Mid 30%
17412,1258.06,7,369,32.09,84.16,Mid 30%
13151,1257.87,2,92,32.11,84.18,Mid 30%
14931,1257.68,6,236,32.13,84.19,Mid 30%
16639,1257.51,4,210,32.16,84.2,Mid 30%
17481,1255.59,5,90,32.18,84.22,Mid 30%
13848,1255,3,273,32.2,84.23,Mid 30%
17262,1253.36,5,313,32.23,84.25,Mid 30%
14383,1247.69,3,125,32.25,84.26,Mid 30%
12689,1247.61,2,101,32.27,84.27,Mid 30%
13029,1247.5,3,322,32.3,84.29,Mid 30%
12494,1246.1,13,355,32.32,84.3,Mid 30%
13860,1245.9,6,85,32.34,84.32,Mid 30%
16531,1244.59,7,338,32.37,84.33,Mid 30%
17584,1242.3,3,120,32.39,84.34,Mid 30%
17588,1240.2,3,132,32.41,84.36,Mid 30%
17731,1240.11,5,104,32.43,84.37,Mid 30%
12985,1239.38,3,27,32.46,84.39,Mid 30%
13476,1238.47,4,102,32.48,84.4,Mid 30%
14893,1237.85,2,2,32.5,84.41,Mid 30%
13931,1237.53,3,195,32.53,84.43,Mid 30%
15201,1236.54,11,168,32.55,84.44,Mid 30%
18080,1231.5,2,223,32.57,84.46,Mid 30%
18171,1231.31,7,274,32.6,84.47,Mid 30%
15910,1228.88,8,315,32.62,84.48,Mid 30%
14913,1227.43,4,323,32.64,84.5,Mid 30%
12997,1226.89,7,294,32.66,84.51,Mid 30%
12412,1226.88,3,94,32.69,84.52,Mid 30%
14428,1224.06,7,317,32.71,84.55,Mid 30%
15841,1224.06,6,274,32.73,84.55,Mid 30%
15376,1221.56,3,182,32.76,84.57,Mid 30%
15004,1220.77,1,0,32.78,84.58,Mid 30%
14745,1220.26,6,172,32.8,84.59,Mid 30%
15227,1219.4,5,280,32.83,84.61,Mid 30%
13208,1217.65,7,250,32.85,84.62,Mid 30%
14698,1217.27,5,49,32.87,84.63,Mid 30%
13491,1215.82,10,320,32.9,84.65,Mid 30%
17410,1214.72,5,199,32.92,84.66,Mid 30%
13055,1214.41,4,149,32.94,84.68,Mid 30%
17774,1213.73,5,208,32.96,84.69,Mid 30%
18263,1213.16,4,229,32.99,84.7,Mid 30%
13918,1212.84,2,203,33.01,84.72,Mid 30%
16653,1212.66,3,55,33.03,84.73,Mid 30%
12464,1212.05,8,299,33.06,84.74,Mid 30%
17653,1207.56,5,90,33.08,84.76,Mid 30%
16762,1207.24,3,124,33.1,84.77,Mid 30%
14684,1201.51,5,336,33.13,84.78,Mid 30%
13158,1201.06,4,224,33.15,84.8,Mid 30%
17320,1200.62,3,267,33.17,84.81,Mid 30%
15605,1198.23,5,337,33.2,84.82,Mid 30%
13118,1197.81,7,269,33.22,84.84,Mid 30%
16794,1196.5,12,179,33.24,84.85,Mid 30%
17720,1195.94,4,341,33.26,84.87,Mid 30%
17526,1195.9,8,364,33.29,84.88,Mid 30%
15145,1194.73,4,244,33.31,84.89,Mid 30%
12611,1193.32,1,0,33.33,84.91,Mid 30%
13882,1191.13,6,61,33.36,84.92,Mid 30%
12462,1189.59,4,300,33.38,84.93,Mid 30%
15737,1188.12,12,228,33.4,84.95,Mid 30%
16612,1187.66,4,278,33.43,84.96,Mid 30%
17800,1187.21,9,296,33.45,84.97,Mid 30%
15630,1186.35,3,159,33.47,84.99,Mid 30%
17058,1179.89,3,158,33.49,85,Mid 30%
16950,1178.56,3,310,33.52,85.01,Mid 30%
16042,1177.47,7,350,33.54,85.03,Mid 30%
13752,1175.38,6,122,33.56,85.04,Mid 30%
12885,1175.22,4,60,33.59,85.05,Mid 30%
12640,1174.58,3,57,33.61,85.07,Mid 30%
15306,1174.35,3,83,33.63,85.08,Mid 30%
14857,1173.12,3,88,33.66,85.09,Mid 30%
12358,1168.06,2,149,33.68,85.1,Mid 30%
13500,1166.77,4,99,33.7,85.12,Mid 30%
14487,1165.48,7,341,33.73,85.13,Mid 30%
14737,1164.55,3,349,33.75,85.14,Mid 30%
14261,1163.45,2,27,33.77,85.16,Mid 30%
14447,1163.23,5,261,33.79,85.17,Mid 30%
16800,1162.65,1,0,33.82,85.18,Mid 30%
12546,1161.5,3,31,33.84,85.2,Mid 30%
15088,1160.07,3,45,33.86,85.21,Mid 30%
18168,1160.04,9,196,33.89,85.22,Mid 30%
13499,1159.11,7,252,33.91,85.24,Mid 30%
16184,1158.79,7,147,33.93,85.25,Mid 30%
17867,1157.87,8,258,33.96,85.26,Mid 30%
17348,1156.6,5,283,33.98,85.27,Mid 30%
16637,1154.47,5,193,34,85.29,Mid 30%
13611,1154.4,4,270,34.02,85.3,Mid 30%
16062,1153.62,4,355,34.05,85.31,Mid 30%
12710,1149.02,4,104,34.07,85.33,Mid 30%
17505,1145.84,2,44,34.09,85.34,Mid 30%
16766,1145.6,2,0,34.12,85.35,Mid 30%
12769,1143.6,1,0,34.14,85.37,Mid 30%
17770,1143.27,5,83,34.16,85.38,Mid 30%
15985,1142.42,3,113,34.19,85.39,Mid 30%
16270,1141.24,1,0,34.21,85.4,Mid 30%
13330,1140.93,3,223,34.23,85.42,Mid 30%
13819,1140.35,3,18,34.26,85.43,Mid 30%
16172,1140.21,5,146,34.28,85.44,Mid 30%
17135,1139.73,7,355,34.3,85.45,Mid 30%
17500,1138,3,12,34.32,85.47,Mid 30%
17302,1135.63,6,290,34.35,85.48,Mid 30%
17242,1135.04,2,72,34.37,85.49,Mid 30%
15489,1134.28,4,188,34.39,85.51,Mid 30%
16989,1133.25,6,143,34.42,85.52,Mid 30%
13282,1132.14,6,202,34.44,85.53,Mid 30%
13310,1132.03,6,315,34.46,85.54,Mid 30%
18125,1131.75,5,286,34.49,85.56,Mid 30%
15500,1131.56,4,73,34.51,85.57,Mid 30%
13447,1129.14,4,12,34.53,85.58,Mid 30%
16714,1129.06,4,98,34.56,85.6,Mid 30%
14824,1127.71,4,81,34.58,85.61,Mid 30%
12609,1126.85,3,240,34.6,85.62,Mid 30%
14708,1126.37,4,365,34.62,85.63,Mid 30%
17470,1125.07,5,323,34.65,85.65,Mid 30%
14129,1123.86,5,259,34.67,85.66,Mid 30%
13772,1122.63,3,205,34.69,85.67,Mid 30%
13486,1122.41,3,76,34.72,85.68,Mid 30%
17562,1122.38,8,159,34.74,85.7,Mid 30%
14723,1122.36,6,361,34.76,85.71,Mid 30%
16807,1121.59,3,128,34.79,85.72,Mid 30%
16086,1121.39,6,307,34.81,85.73,Mid 30%
15730,1120.88,4,140,34.83,85.75,Mid 30%
14276,1119.74,5,201,34.85,85.76,Mid 30%
12842,1118.99,2,238,34.88,85.77,Mid 30%
17894,1118.96,8,294,34.9,85.78,Mid 30%
17788,1117.9,2,55,34.92,85.8,Mid 30%
13591,1117.13,3,202,34.95,85.81,Mid 30%
17585,1116.68,4,228,34.97,85.82,Mid 30%
16350,1116.47,5,344,34.99,85.83,Mid 30%
12679,1113.02,9,231,35.02,85.85,Mid 30%
14817,1110.34,2,76,35.04,85.86,Mid 30%
15069,1109.53,1,0,35.06,85.87,Mid 30%
12399,1108.65,4,142,35.09,85.88,Mid 30%
15933,1107.46,3,65,35.11,85.9,Mid 30%
16833,1106.53,4,333,35.13,85.91,Mid 30%
12857,1106.4,2,91,35.15,85.92,Mid 30%
14102,1105.88,8,39,35.18,85.93,Mid 30%
17609,1105.78,6,286,35.2,85.95,Mid 30%
13064,1105.59,4,314,35.22,85.96,Mid 30%
14948,1101.97,7,196,35.25,85.97,Mid 30%
15716,1101.11,4,223,35.27,85.98,Mid 30%
17047,1100.9,3,119,35.29,86,Mid 30%
14410,1100.27,15,290,35.32,86.01,Mid 30%
14744,1099.98,9,350,35.34,86.02,Mid 30%
15978,1098.78,1,0,35.36,86.03,Mid 30%
13104,1098.48,6,351,35.38,86.05,Mid 30%
17966,1098.43,5,223,35.41,86.06,Mid 30%
14971,1097.98,3,8,35.43,86.07,Mid 30%
14161,1097.62,3,153,35.45,86.08,Mid 30%
16225,1096.32,5,232,35.48,86.1,Mid 30%
13211,1095.42,3,350,35.5,86.11,Mid 30%
13652,1095.08,3,322,35.52,86.12,Mid 30%
15745,1094.59,6,227,35.55,86.13,Mid 30%
15608,1093.68,4,92,35.57,86.14,Mid 30%
18189,1090.24,3,190,35.59,86.16,Mid 30%
13853,1090.14,2,48,35.62,86.17,Mid 30%
12534,1089.18,1,0,35.64,86.18,Mid 30%
15763,1086.92,3,45,35.66,86.19,Mid 30%
16533,1082.81,5,48,35.68,86.21,Mid 30%
13610,1082.33,9,273,35.71,86.22,Mid 30%
14561,1080.76,3,108,35.73,86.23,Mid 30%
13744,1080.52,2,197,35.75,86.24,Mid 30%
13726,1079.66,2,61,35.78,86.25,Mid 30%
15197,1079.61,5,349,35.8,86.27,Mid 30%
12354,1079.4,1,0,35.82,86.28,Mid 30%
14352,1078.96,4,116,35.85,86.29,Mid 30%
16094,1078.23,6,325,35.87,86.3,Mid 30%
16563,1077.74,1,0,35.89,86.32,Mid 30%
13715,1077.39,8,91,35.92,86.33,Mid 30%
16049,1074.81,3,34,35.94,86.34,Mid 30%
13131,1073.3,4,164,35.96,86.35,Mid 30%
15712,1072.36,5,278,35.98,86.36,Mid 30%
15238,1071.99,5,154,36.01,86.38,Mid 30%
13467,1071.91,2,25,36.03,86.39,Mid 30%
13521,1071.73,3,8,36.05,86.4,Mid 30%
17041,1071.49,4,333,36.08,86.41,Mid 30%
13635,1071.03,1,0,36.1,86.42,Mid 30%
17522,1070.71,5,216,36.12,86.44,Mid 30%
13761,1070.65,2,129,36.15,86.45,Mid 30%
14212,1070.48,1,0,36.17,86.46,Mid 30%
16200,1068.87,2,159,36.19,86.47,Mid 30%
16918,1068.82,7,267,36.21,86.48,Mid 30%
15436,1067.75,3,221,36.24,86.5,Mid 30%
15027,1066.15,6,207,36.26,86.51,Mid 30%
17277,1065.35,2,95,36.28,86.52,Mid 30%
14488,1064.28,2,16,36.31,86.53,Mid 30%
12951,1064.07,8,322,36.33,86.54,Mid 30%
15801,1063.95,4,63,36.35,86.56,Mid 30%
12936,1063.9,5,61,36.38,86.57,Mid 30%
12815,1063.46,2,50,36.4,86.58,Mid 30%
14411,1063,1,0,36.42,86.59,Mid 30%
16214,1062.75,3,98,36.45,86.6,Mid 30%
15706,1060.56,7,56,36.47,86.62,Mid 30%
17727,1060.25,2,5,36.49,86.63,Mid 30%
18130,1059.39,4,48,36.51,86.64,Mid 30%
17214,1059.12,7,298,36.54,86.65,Mid 30%
13455,1058.34,4,341,36.56,86.66,Mid 30%
15977,1054.73,2,21,36.58,86.68,Mid 30%
12716,1053.49,2,129,36.61,86.69,Mid 30%
14419,1051.79,6,354,36.63,86.7,Mid 30%
16416,1051.4,4,29,36.65,86.71,Mid 30%
15329,1049.7,5,329,36.68,86.72,Mid 30%
14078,1049.37,6,271,36.7,86.73,Mid 30%
17287,1049.06,7,346,36.72,86.75,Mid 30%
15839,1048.49,5,122,36.75,86.76,Mid 30%
16728,1048.28,4,218,36.77,86.77,Mid 30%
15777,1047.11,5,120,36.79,86.78,Mid 30%
15407,1046.74,4,271,36.81,86.79,Mid 30%
16520,1046.57,4,179,36.84,86.81,Mid 30%
14293,1046.56,4,365,36.86,86.82,Mid 30%
15464,1044.65,1,0,36.88,86.83,Mid 30%
15192,1044.32,3,245,36.91,86.84,Mid 30%
14389,1043.46,5,309,36.93,86.85,Mid 30%
15073,1043.41,4,177,36.95,86.86,Mid 30%
12497,1043.1,1,0,36.98,86.88,Mid 30%
13719,1041.68,5,219,37,86.89,Mid 30%
18221,1041.61,6,189,37.02,86.9,Mid 30%
15434,1041.48,6,191,37.04,86.91,Mid 30%
16320,1038.46,2,40,37.07,86.92,Mid 30%
14465,1038.44,3,56,37.09,86.93,Mid 30%
16175,1037.59,4,145,37.11,86.95,Mid 30%
17042,1036.58,5,244,37.14,86.96,Mid 30%
12691,1035.8,6,329,37.16,86.97,Mid 30%
16260,1035.45,1,0,37.18,86.98,Mid 30%
13639,1033.34,1,0,37.21,86.99,Mid 30%
14584,1033.06,5,29,37.23,87,Mid 30%
17724,1033,4,80,37.25,87.02,Mid 30%
15996,1032.58,7,277,37.28,87.04,Mid 30%
12599,1032.58,7,275,37.3,87.04,Mid 30%
12724,1031.41,4,327,37.32,87.06,Mid 30%
17405,1031.41,5,149,37.34,87.06,Mid 30%
13235,1031.07,2,0,37.37,87.07,Mid 30%
12717,1030.98,3,94,37.39,87.09,Mid 30%
13253,1030.4,2,182,37.41,87.1,Mid 30%
17033,1030.14,3,273,37.44,87.11,Mid 30%
15333,1028.56,1,0,37.46,87.12,Mid 30%
16980,1028.46,2,36,37.48,87.13,Mid 30%
16682,1028,5,183,37.51,87.14,Mid 30%
14904,1025.44,2,23,37.53,87.17,Mid 30%
16160,1025.44,4,21,37.55,87.17,Mid 30%
15658,1024.1,8,182,37.57,87.18,Mid 30%
17096,1022.13,7,252,37.6,87.19,Mid 30%
14346,1021.58,2,176,37.62,87.2,Mid 30%
13165,1021.48,2,305,37.64,87.21,Mid 30%
12572,1020.42,3,43,37.67,87.22,Mid 30%
13376,1019.76,3,135,37.69,87.24,Mid 30%
18142,1019.52,4,64,37.71,87.25,Mid 30%
13956,1019.27,5,266,37.74,87.26,Mid 30%
12828,1018.71,6,127,37.76,87.27,Mid 30%
12514,1017.68,1,0,37.78,87.28,Mid 30%
13728,1016.14,6,273,37.81,87.29,Mid 30%
12642,1013.26,3,82,37.83,87.3,Mid 30%
12739,1013.04,2,20,37.85,87.32,Mid 30%
17197,1013.01,1,0,37.87,87.33,Mid 30%
14195,1012,3,50,37.9,87.34,Mid 30%
14775,1011.9,3,313,37.92,87.35,Mid 30%
16229,1010.6,2,125,37.94,87.36,Mid 30%
14446,1010.35,4,245,37.97,87.37,Mid 30%
12849,1010.29,2,237,37.99,87.38,Mid 30%
13032,1010.18,3,48,38.01,87.4,Mid 30%
14224,1009.73,4,209,38.04,87.41,Mid 30%
16572,1009.6,4,148,38.06,87.42,Mid 30%
16174,1009.55,3,25,38.08,87.43,Mid 30%
17951,1008.54,4,333,38.11,87.44,Mid 30%
17646,1008.39,4,145,38.13,87.45,Mid 30%
14631,1006.98,3,248,38.15,87.46,Mid 30%
13429,1006.8,4,64,38.17,87.47,Mid 30%
13867,1005.09,3,186,38.2,87.49,Mid 30%
14214,1004.38,7,246,38.22,87.5,Mid 30%
13410,1003.06,7,282,38.24,87.51,Mid 30%
14083,1002.9,9,367,38.27,87.52,Mid 30%
12446,1002.31,1,0,38.29,87.53,Mid 30%
12545,1000.39,2,184,38.31,87.54,Mid 30%
15508,1000.27,6,46,38.34,87.55,Mid 30%
18143,1000.16,2,25,38.36,87.57,Mid 30%
12722,997.63,6,65,38.38,87.58,Mid 30%
15110,996.1,7,294,38.4,87.59,Mid 30%
15104,993.54,3,115,38.43,87.6,Mid 30%
17594,993.18,2,169,38.45,87.61,Mid 30%
13363,992.5,2,26,38.47,87.62,Mid 30%
14223,991.13,4,171,38.5,87.63,Mid 30%
16232,990.88,5,182,38.52,87.64,Mid 30%
14514,990.2,3,270,38.54,87.65,Mid 30%
17126,989.45,7,210,38.57,87.67,Mid 30%
15062,987.86,4,288,38.59,87.68,Mid 30%
18237,987.1,5,131,38.61,87.69,Mid 30%
14583,986.96,5,200,38.64,87.7,Mid 30%
17324,986.48,4,348,38.66,87.71,Mid 30%
13117,984.91,8,350,38.68,87.72,Mid 30%
17144,984.57,2,83,38.7,87.73,Mid 30%
12510,982.57,2,182,38.73,87.74,Mid 30%
15133,982.42,3,174,38.75,87.75,Mid 30%
15071,982.07,2,182,38.77,87.77,Mid 30%
16188,981.86,4,198,38.8,87.78,Mid 30%
16085,981.51,5,297,38.82,87.79,Mid 30%
12541,981.18,3,251,38.84,87.8,Mid 30%
18170,980.31,3,183,38.87,87.81,Mid 30%
13509,979.72,7,275,38.89,87.82,Mid 30%
13350,979.12,3,63,38.91,87.83,Mid 30%
15132,977.93,5,244,38.93,87.84,Mid 30%
14920,977.77,2,0,38.96,87.85,Mid 30%
13026,975.36,8,274,38.98,87.86,Mid 30%
16376,974.96,3,8,39,87.88,Mid 30%
14522,974.54,4,173,39.03,87.89,Mid 30%
15449,974.52,5,235,39.05,87.9,Mid 30%
12994,974.42,5,264,39.07,87.91,Mid 30%
18194,973.84,2,18,39.1,87.92,Mid 30%
16009,972.11,4,137,39.12,87.93,Mid 30%
15506,972.08,3,116,39.14,87.94,Mid 30%
13155,971.76,4,335,39.17,87.95,Mid 30%
17100,971.74,2,0,39.19,87.96,Mid 30%
14256,969.06,3,110,39.21,87.97,Mid 30%
14138,965.88,2,62,39.23,87.98,Mid 30%
15793,965.61,4,259,39.26,88,Mid 30%
15860,965.16,8,327,39.28,88.01,Mid 30%
12550,964.83,1,0,39.3,88.02,Mid 30%
13138,962.39,6,350,39.33,88.03,Mid 30%
14006,962.19,3,196,39.35,88.04,Mid 30%
15156,961.49,3,32,39.37,88.05,Mid 30%
16419,958.71,7,199,39.4,88.06,Mid 30%
18192,957.97,1,0,39.42,88.07,Mid 30%
13823,957.66,2,72,39.44,88.08,Mid 30%
12697,957.59,5,148,39.47,88.09,Mid 30%
14629,955.26,3,43,39.49,88.1,Mid 30%
15948,955.24,2,35,39.51,88.11,Mid 30%
17244,954.9,1,0,39.53,88.13,Mid 30%
17097,954.42,9,363,39.56,88.14,Mid 30%
15835,954.09,4,286,39.58,88.15,Mid 30%
14540,952.66,3,299,39.6,88.16,Mid 30%
15421,950.36,4,251,39.63,88.17,Mid 30%
13636,949.12,6,248,39.65,88.18,Mid 30%
12822,948.88,3,16,39.67,88.19,Mid 30%
17044,948.48,3,350,39.7,88.2,Mid 30%
13748,948.25,5,278,39.72,88.21,Mid 30%
12458,947.4,2,213,39.74,88.22,Mid 30%
15747,946.64,3,160,39.76,88.23,Mid 30%
13261,944.1,2,17,39.79,88.24,Mid 30%
12820,942.34,4,323,39.81,88.25,Mid 30%
14075,942.26,3,256,39.83,88.26,Mid 30%
15289,939.78,4,220,39.86,88.27,Mid 30%
17527,939.37,6,164,39.88,88.29,Mid 30%
17227,939.32,6,349,39.9,88.3,Mid 30%
16584,936.08,3,174,39.93,88.31,Mid 30%
14140,935.05,3,27,39.95,88.32,Mid 30%
16027,934.62,7,210,39.97,88.33,Mid 30%
12924,933.7,5,239,40,88.34,Mid 30%
15787,933.26,3,35,40.02,88.35,Mid 30%
13655,932.97,2,127,40.04,88.36,Mid 30%
14532,932.85,4,115,40.06,88.37,Mid 30%
18133,931.5,2,1,40.09,88.38,Mid 30%
16934,931.03,2,0,40.11,88.39,Mid 30%
17289,931.02,4,148,40.13,88.4,Mid 30%
17552,930.41,6,329,40.16,88.41,Mid 30%
17618,930.28,3,356,40.18,88.42,Mid 30%
16907,928.76,5,336,40.2,88.43,Mid 30%
14475,925.85,6,233,40.23,88.44,Mid 30%
14231,925.71,5,109,40.25,88.45,Mid 30%
17048,925.35,6,215,40.27,88.46,Mid 30%
15312,924.85,5,279,40.3,88.47,Mid 30%
13805,924.6,2,76,40.32,88.48,Mid 30%
15654,922.53,2,16,40.34,88.49,Mid 30%
13122,922.39,2,146,40.36,88.5,Mid 30%
16551,922.12,3,240,40.39,88.52,Mid 30%
13934,922.1,1,0,40.41,88.53,Mid 30%
13035,921.88,3,203,40.43,88.54,Mid 30%
14081,921.62,4,101,40.46,88.55,Mid 30%
15576,921.37,1,0,40.48,88.56,Mid 30%
13984,920.51,6,339,40.5,88.57,Mid 30%
17018,920.1,2,285,40.53,88.58,Mid 30%
12652,919.98,2,9,40.55,88.59,Mid 30%
13075,919.61,1,0,40.57,88.6,Mid 30%
16511,918.33,3,244,40.59,88.61,Mid 30%
13549,918.2,8,216,40.62,88.63,Mid 30%
15253,918.2,6,153,40.64,88.63,Mid 30%
14015,917.34,1,0,40.66,88.64,Mid 30%
14712,917.07,3,82,40.69,88.65,Mid 30%
15707,916.98,4,51,40.71,88.66,Mid 30%
17236,916.13,6,350,40.73,88.67,Mid 30%
14141,915.13,6,102,40.76,88.68,Mid 30%
16216,914.93,1,0,40.78,88.69,Mid 30%
16809,914.69,6,239,40.8,88.7,Mid 30%
15587,913.68,4,301,40.83,88.71,Mid 30%
15364,913.19,2,158,40.85,88.72,Mid 30%
14359,912.18,6,68,40.87,88.73,Mid 30%
13192,911.94,2,109,40.89,88.74,Mid 30%
14289,911.26,6,280,40.92,88.75,Mid 30%
13689,910,1,0,40.94,88.76,Mid 30%
13782,908.86,6,315,40.96,88.77,Mid 30%
13038,908.46,3,210,40.99,88.78,Mid 30%
17323,906.52,9,277,41.01,88.79,Mid 30%
15480,905.5,1,0,41.03,88.8,Mid 30%
15807,903.9,3,26,41.06,88.81,Mid 30%
17848,901.2,9,276,41.08,88.83,Mid 30%
16716,901.2,3,44,41.1,88.83,Mid 30%
15511,900.53,5,73,41.12,88.84,Mid 30%
12940,899.69,4,41,41.15,88.85,Mid 30%
14625,899.63,5,186,41.17,88.86,Mid 30%
15079,895.61,5,153,41.19,88.87,Mid 30%
15865,895.13,3,173,41.22,88.88,Mid 30%
15211,894.41,2,304,41.24,88.89,Mid 30%
15066,893.59,2,21,41.26,88.9,Mid 30%
12772,892.47,1,0,41.29,88.91,Mid 30%
16361,891.21,4,61,41.31,88.92,Mid 30%
13515,891.12,4,175,41.33,88.93,Mid 30%
15255,890.85,1,0,41.36,88.94,Mid 30%
14240,890.34,2,195,41.38,88.95,Mid 30%
17007,889.93,7,306,41.4,88.97,Mid 30%
14344,889.93,8,241,41.42,88.97,Mid 30%
17829,889.24,1,0,41.45,88.99,Mid 30%
17537,887.67,2,273,41.47,88.99,Mid 30%
16900,887.11,5,51,41.49,89,Mid 30%
14623,886.7,6,203,41.52,89.01,Mid 30%
14449,885.8,4,353,41.54,89.02,Mid 30%
15822,885.47,2,356,41.56,89.03,Mid 30%
17704,885.19,2,71,41.59,89.04,Mid 30%
15799,884.14,3,258,41.61,89.05,Mid 30%
15907,882.72,3,206,41.63,89.06,Mid 30%
18236,882.24,6,210,41.66,89.07,Mid 30%
17109,881.29,8,203,41.68,89.08,Mid 30%
13662,881.26,7,173,41.7,89.09,Mid 30%
13037,881.07,3,118,41.72,89.1,Mid 30%
15076,880.85,1,0,41.75,89.11,Mid 30%
